Origin,Destination,OriginLat,OriginLon,DestLat,DestLon,TRIP_TYPE,Direction,Commute_SOV,Commute_Carpool,Commute_Transit,Commute_Walk,Commute_Bicycle,Commute_Taxi,Commute_WorkAtHome,Commute_Other,Commute_Total
1A,2502513035030D,42.3610766265916,-71.0620480807913,42.3610462741794,-71.0569576500934,Outside_to_Downtown,Inbound,59,4,103,13,2,0,0,2,183
2502513035244D,2502513035030D,42.3608651463795,-71.061336470029,42.3610462741794,-71.0569576500934,Downtown_to_Downtown,Inbound,0,0,0,3,0,0,0,0,3
2A,2502513035030D,42.362536730748,-71.0586248901797,42.3610462741794,-71.0569576500934,Outside_to_Downtown,Inbound,80,6,139,17,3,0,0,2,247
4,2502513035030D,42.3550711167818,-71.0583963559651,42.3610462741794,-71.0569576500934,Outside_to_Downtown,Inbound,33,2,58,7,1,0,0,1,102
5,2502513035030D,42.3550648824658,-71.0575431419387,42.3610462741794,-71.0569576500934,Outside_to_Downtown,Inbound,34,2,59,7,1,0,0,1,104
6,2502513035030D,42.3545860747511,-71.056348727291,42.3610462741794,-71.0569576500934,Outside_to_Downtown,Inbound,33,2,58,7,1,0,0,1,102
7,2502513035030D,42.3552337670812,-71.0540068230152,42.3610462741794,-71.0569576500934,Outside_to_Downtown,Inbound,18,1,31,4,1,0,0,1,56
9,2502513035030D,42.3577921799744,-71.0518956224311,42.3610462741794,-71.0569576500934,Outside_to_Downtown,Inbound,32,2,55,7,1,0,0,1,98
10,2502513035030E,42.3595208653036,-71.05240742797,42.3612384100877,-71.0574635757995,Outside_to_Downtown,Inbound,32,2,56,7,1,0,0,1,99
11,2502513035030E,42.3608320384578,-71.0536968259314,42.3612384100877,-71.0574635757995,Outside_to_Downtown,Inbound,29,2,51,6,1,0,0,1,90
12,2502513035030E,42.3615462020213,-71.0551487761713,42.3612384100877,-71.0574635757995,Outside_to_Downtown,Inbound,30,2,53,6,1,0,0,1,93
13,2502513035030E,42.3579406688664,-71.0627095332243,42.3612384100877,-71.0574635757995,Outside_to_Downtown,Inbound,72,5,125,15,3,0,0,2,222
1A,2502513035030E,42.3610766265916,-71.0620480807913,42.3612384100877,-71.0574635757995,Outside_to_Downtown,Inbound,59,4,103,13,2,0,0,2,183
2502513035244E,2502513035030E,42.3592900836097,-71.059861672952,42.3612384100877,-71.0574635757995,Downtown_to_Downtown,Inbound,0,0,0,3,0,0,0,0,3
2A,2502513035030E,42.362536730748,-71.0586248901797,42.3612384100877,-71.0574635757995,Outside_to_Downtown,Inbound,80,6,139,17,3,0,0,2,247
4,2502513035030E,42.3550711167818,-71.0583963559651,42.3612384100877,-71.0574635757995,Outside_to_Downtown,Inbound,33,2,58,7,1,0,0,1,102
5,2502513035030E,42.3550648824658,-71.0575431419387,42.3612384100877,-71.0574635757995,Outside_to_Downtown,Inbound,34,2,59,7,1,0,0,1,104
6,2502513035030E,42.3545860747511,-71.056348727291,42.3612384100877,-71.0574635757995,Outside_to_Downtown,Inbound,33,2,58,7,1,0,0,1,102
7,2502513035030E,42.3552337670812,-71.0540068230152,42.3612384100877,-71.0574635757995,Outside_to_Downtown,Inbound,18,1,31,4,1,0,0,1,56
9,2502513035030E,42.3577921799744,-71.0518956224311,42.3612384100877,-71.0574635757995,Outside_to_Downtown,Inbound,32,2,55,7,1,0,0,1,98
10,2502513035031A,42.3595208653036,-71.05240742797,42.3612968692389,-71.0608577036591,Outside_to_Downtown,Inbound,24,5,43,5,0,0,0,1,78
11,2502513035031A,42.3608320384578,-71.0536968259314,42.3612968692389,-71.0608577036591,Outside_to_Downtown,Inbound,22,4,39,4,0,0,0,1,70
12,2502513035031A,42.3615462020213,-71.0551487761713,42.3612968692389,-71.0608577036591,Outside_to_Downtown,Inbound,23,5,40,4,0,0,0,1,73
13,2502513035031A,42.3579406688664,-71.0627095332243,42.3612968692389,-71.0608577036591,Outside_to_Downtown,Inbound,54,11,96,10,0,0,0,2,173
13,2502513035031A,42.3579406688664,-71.0627095332243,42.3612968692389,-71.0608577036591,Downtown_to_Outside,Outbound,0,0,1,0,0,0,0,0,1
1A,2502513035031A,42.3610766265916,-71.0620480807913,42.3612968692389,-71.0608577036591,Outside_to_Downtown,Inbound,44,9,79,8,0,0,0,2,142
1A,2502513035031A,42.3610766265916,-71.0620480807913,42.3612968692389,-71.0608577036591,Downtown_to_Outside,Outbound,0,0,1,0,0,0,0,0,1
2502513035248A,2502513035031A,42.3575800785139,-71.0573322704969,42.3612968692389,-71.0608577036591,Downtown_to_Downtown,Inbound,0,0,0,3,0,0,0,0,3
2502513035250A,2502513035031A,42.3577831883957,-71.0596766516929,42.3612968692389,-71.0608577036591,Downtown_to_Downtown,Outbound,0,0,0,2,0,0,0,0,2
2A,2502513035031A,42.362536730748,-71.0586248901797,42.3612968692389,-71.0608577036591,Outside_to_Downtown,Inbound,60,12,107,11,1,1,0,2,194
2A,2502513035031A,42.362536730748,-71.0586248901797,42.3612968692389,-71.0608577036591,Downtown_to_Outside,Outbound,0,0,1,0,0,0,0,0,1
4,2502513035031A,42.3550711167818,-71.0583963559651,42.3612968692389,-71.0608577036591,Outside_to_Downtown,Inbound,25,5,44,5,0,0,0,1,80
5,2502513035031A,42.3550648824658,-71.0575431419387,42.3612968692389,-71.0608577036591,Outside_to_Downtown,Inbound,25,5,46,5,0,0,0,1,82
6,2502513035031A,42.3545860747511,-71.056348727291,42.3612968692389,-71.0608577036591,Outside_to_Downtown,Inbound,25,5,45,5,0,0,0,1,81
7,2502513035031A,42.3552337670812,-71.0540068230152,42.3612968692389,-71.0608577036591,Outside_to_Downtown,Inbound,13,3,24,3,0,0,0,1,44
9,2502513035031A,42.3577921799744,-71.0518956224311,42.3612968692389,-71.0608577036591,Outside_to_Downtown,Inbound,24,5,42,4,0,0,0,1,76
10,2502513035031B,42.3595208653036,-71.05240742797,42.3608502523351,-71.060867565682,Outside_to_Downtown,Inbound,24,5,43,5,0,0,0,1,78
11,2502513035031B,42.3608320384578,-71.0536968259314,42.3608502523351,-71.060867565682,Outside_to_Downtown,Inbound,22,4,39,4,0,0,0,1,70
12,2502513035031B,42.3615462020213,-71.0551487761713,42.3608502523351,-71.060867565682,Outside_to_Downtown,Inbound,23,5,40,4,0,0,0,1,73
13,2502513035031B,42.3579406688664,-71.0627095332243,42.3608502523351,-71.060867565682,Outside_to_Downtown,Inbound,54,11,96,10,0,0,0,2,173
13,2502513035031B,42.3579406688664,-71.0627095332243,42.3608502523351,-71.060867565682,Downtown_to_Outside,Outbound,0,0,1,0,0,0,0,0,1
1A,2502513035031B,42.3610766265916,-71.0620480807913,42.3608502523351,-71.060867565682,Outside_to_Downtown,Inbound,44,9,79,8,0,0,0,2,142
1A,2502513035031B,42.3610766265916,-71.0620480807913,42.3608502523351,-71.060867565682,Downtown_to_Outside,Outbound,0,0,1,0,0,0,0,0,1
2502513035248B,2502513035031B,42.358862788777,-71.0572271158143,42.3608502523351,-71.060867565682,Downtown_to_Downtown,Inbound,0,0,0,3,0,0,0,0,3
2502513035250B,2502513035031B,42.3569846170418,-71.0603188231899,42.3608502523351,-71.060867565682,Downtown_to_Downtown,Outbound,0,0,0,2,0,0,0,0,2
2A,2502513035031B,42.362536730748,-71.0586248901797,42.3608502523351,-71.060867565682,Outside_to_Downtown,Inbound,60,12,107,11,1,1,0,2,194
2A,2502513035031B,42.362536730748,-71.0586248901797,42.3608502523351,-71.060867565682,Downtown_to_Outside,Outbound,0,0,1,0,0,0,0,0,1
4,2502513035031B,42.3550711167818,-71.0583963559651,42.3608502523351,-71.060867565682,Outside_to_Downtown,Inbound,25,5,44,5,0,0,0,1,80
5,2502513035031B,42.3550648824658,-71.0575431419387,42.3608502523351,-71.060867565682,Outside_to_Downtown,Inbound,25,5,46,5,0,0,0,1,82
6,2502513035031B,42.3545860747511,-71.056348727291,42.3608502523351,-71.060867565682,Outside_to_Downtown,Inbound,25,5,45,5,0,0,0,1,81
7,2502513035031B,42.3552337670812,-71.0540068230152,42.3608502523351,-71.060867565682,Outside_to_Downtown,Inbound,13,3,24,3,0,0,0,1,44
9,2502513035031B,42.3577921799744,-71.0518956224311,42.3608502523351,-71.060867565682,Outside_to_Downtown,Inbound,24,5,42,4,0,0,0,1,76
10,2502513035031C,42.3595208653036,-71.05240742797,42.3591047883165,-71.0589716505127,Outside_to_Downtown,Inbound,24,5,43,5,0,0,0,1,78
11,2502513035031C,42.3608320384578,-71.0536968259314,42.3591047883165,-71.0589716505127,Outside_to_Downtown,Inbound,22,4,39,4,0,0,0,1,70
12,2502513035031C,42.3615462020213,-71.0551487761713,42.3591047883165,-71.0589716505127,Outside_to_Downtown,Inbound,23,5,40,4,0,0,0,1,73
13,2502513035031C,42.3579406688664,-71.0627095332243,42.3591047883165,-71.0589716505127,Outside_to_Downtown,Inbound,54,11,96,10,0,0,0,2,173
13,2502513035031C,42.3579406688664,-71.0627095332243,42.3591047883165,-71.0589716505127,Downtown_to_Outside,Outbound,0,0,1,0,0,0,0,0,1
1A,2502513035031C,42.3610766265916,-71.0620480807913,42.3591047883165,-71.0589716505127,Outside_to_Downtown,Inbound,44,9,79,8,0,0,0,2,142
1A,2502513035031C,42.3610766265916,-71.0620480807913,42.3591047883165,-71.0589716505127,Downtown_to_Outside,Outbound,0,0,1,0,0,0,0,0,1
2502513035248C,2502513035031C,42.3584985480226,-71.056987892843,42.3591047883165,-71.0589716505127,Downtown_to_Downtown,Inbound,0,0,0,3,0,0,0,0,3
2502513035250C,2502513035031C,42.3578051316514,-71.0606317691638,42.3591047883165,-71.0589716505127,Downtown_to_Downtown,Outbound,0,0,0,2,0,0,0,0,2
2A,2502513035031C,42.362536730748,-71.0586248901797,42.3591047883165,-71.0589716505127,Outside_to_Downtown,Inbound,60,12,107,11,1,1,0,2,194
2A,2502513035031C,42.362536730748,-71.0586248901797,42.3591047883165,-71.0589716505127,Downtown_to_Outside,Outbound,0,0,1,0,0,0,0,0,1
4,2502513035031C,42.3550711167818,-71.0583963559651,42.3591047883165,-71.0589716505127,Outside_to_Downtown,Inbound,25,5,44,5,0,0,0,1,80
5,2502513035031C,42.3550648824658,-71.0575431419387,42.3591047883165,-71.0589716505127,Outside_to_Downtown,Inbound,25,5,46,5,0,0,0,1,82
6,2502513035031C,42.3545860747511,-71.056348727291,42.3591047883165,-71.0589716505127,Outside_to_Downtown,Inbound,25,5,45,5,0,0,0,1,81
7,2502513035031C,42.3552337670812,-71.0540068230152,42.3591047883165,-71.0589716505127,Outside_to_Downtown,Inbound,13,3,24,3,0,0,0,1,44
9,2502513035031C,42.3577921799744,-71.0518956224311,42.3591047883165,-71.0589716505127,Outside_to_Downtown,Inbound,24,5,42,4,0,0,0,1,76
10,2502513035031D,42.3595208653036,-71.05240742797,42.3624271939185,-71.0585220684271,Outside_to_Downtown,Inbound,24,5,43,5,0,0,0,1,78
11,2502513035031D,42.3608320384578,-71.0536968259314,42.3624271939185,-71.0585220684271,Outside_to_Downtown,Inbound,22,4,39,4,0,0,0,1,70
12,2502513035031D,42.3615462020213,-71.0551487761713,42.3624271939185,-71.0585220684271,Outside_to_Downtown,Inbound,23,5,40,4,0,0,0,1,73
13,2502513035031D,42.3579406688664,-71.0627095332243,42.3624271939185,-71.0585220684271,Outside_to_Downtown,Inbound,54,11,96,10,0,0,0,2,173
13,2502513035031D,42.3579406688664,-71.0627095332243,42.3624271939185,-71.0585220684271,Downtown_to_Outside,Outbound,0,0,1,0,0,0,0,0,1
1A,2502513035031D,42.3610766265916,-71.0620480807913,42.3624271939185,-71.0585220684271,Outside_to_Downtown,Inbound,44,9,79,8,0,0,0,2,142
1A,2502513035031D,42.3610766265916,-71.0620480807913,42.3624271939185,-71.0585220684271,Downtown_to_Outside,Outbound,0,0,1,0,0,0,0,0,1
2502513035248D,2502513035031D,42.3575958097756,-71.0564122809594,42.3624271939185,-71.0585220684271,Downtown_to_Downtown,Inbound,0,0,0,3,0,0,0,0,3
2502513035250D,2502513035031D,42.3567093957102,-71.0602383704509,42.3624271939185,-71.0585220684271,Downtown_to_Downtown,Outbound,0,0,0,2,0,0,0,0,2
2A,2502513035031D,42.362536730748,-71.0586248901797,42.3624271939185,-71.0585220684271,Outside_to_Downtown,Inbound,60,12,107,11,1,1,0,2,194
2A,2502513035031D,42.362536730748,-71.0586248901797,42.3624271939185,-71.0585220684271,Downtown_to_Outside,Outbound,0,0,1,0,0,0,0,0,1
4,2502513035031D,42.3550711167818,-71.0583963559651,42.3624271939185,-71.0585220684271,Outside_to_Downtown,Inbound,25,5,44,5,0,0,0,1,80
5,2502513035031D,42.3550648824658,-71.0575431419387,42.3624271939185,-71.0585220684271,Outside_to_Downtown,Inbound,25,5,46,5,0,0,0,1,82
6,2502513035031D,42.3545860747511,-71.056348727291,42.3624271939185,-71.0585220684271,Outside_to_Downtown,Inbound,25,5,45,5,0,0,0,1,81
7,2502513035031D,42.3552337670812,-71.0540068230152,42.3624271939185,-71.0585220684271,Outside_to_Downtown,Inbound,13,3,24,3,0,0,0,1,44
9,2502513035031D,42.3577921799744,-71.0518956224311,42.3624271939185,-71.0585220684271,Outside_to_Downtown,Inbound,24,5,42,4,0,0,0,1,76
10,2502513035031E,42.3595208653036,-71.05240742797,42.3602504487467,-71.0572897790384,Outside_to_Downtown,Inbound,24,5,43,5,0,0,0,1,78
11,2502513035031E,42.3608320384578,-71.0536968259314,42.3602504487467,-71.0572897790384,Outside_to_Downtown,Inbound,22,4,39,4,0,0,0,1,70
12,2502513035031E,42.3615462020213,-71.0551487761713,42.3602504487467,-71.0572897790384,Outside_to_Downtown,Inbound,23,5,40,4,0,0,0,1,73
13,2502513035031E,42.3579406688664,-71.0627095332243,42.3602504487467,-71.0572897790384,Outside_to_Downtown,Inbound,54,11,96,10,0,0,0,2,173
13,2502513035031E,42.3579406688664,-71.0627095332243,42.3602504487467,-71.0572897790384,Downtown_to_Outside,Outbound,0,0,1,0,0,0,0,0,1
1A,2502513035031E,42.3610766265916,-71.0620480807913,42.3602504487467,-71.0572897790384,Outside_to_Downtown,Inbound,44,9,79,8,0,0,0,2,142
1A,2502513035031E,42.3610766265916,-71.0620480807913,42.3602504487467,-71.0572897790384,Downtown_to_Outside,Outbound,0,0,1,0,0,0,0,0,1
2502513035248E,2502513035031E,42.3576143996278,-71.057887003006,42.3602504487467,-71.0572897790384,Downtown_to_Downtown,Inbound,0,0,0,3,0,0,0,0,3
2502513035250E,2502513035031E,42.3576897728147,-71.0593122027017,42.3602504487467,-71.0572897790384,Downtown_to_Downtown,Outbound,0,0,0,2,0,0,0,0,2
2A,2502513035031E,42.362536730748,-71.0586248901797,42.3602504487467,-71.0572897790384,Outside_to_Downtown,Inbound,60,12,107,11,1,1,0,2,194
2A,2502513035031E,42.362536730748,-71.0586248901797,42.3602504487467,-71.0572897790384,Downtown_to_Outside,Outbound,0,0,1,0,0,0,0,0,1
4,2502513035031E,42.3550711167818,-71.0583963559651,42.3602504487467,-71.0572897790384,Outside_to_Downtown,Inbound,25,5,44,5,0,0,0,1,80
5,2502513035031E,42.3550648824658,-71.0575431419387,42.3602504487467,-71.0572897790384,Outside_to_Downtown,Inbound,25,5,46,5,0,0,0,1,82
6,2502513035031E,42.3545860747511,-71.056348727291,42.3602504487467,-71.0572897790384,Outside_to_Downtown,Inbound,25,5,45,5,0,0,0,1,81
7,2502513035031E,42.3552337670812,-71.0540068230152,42.3602504487467,-71.0572897790384,Outside_to_Downtown,Inbound,13,3,24,3,0,0,0,1,44
9,2502513035031E,42.3577921799744,-71.0518956224311,42.3602504487467,-71.0572897790384,Outside_to_Downtown,Inbound,24,5,42,4,0,0,0,1,76
10,2502513035195A,42.3595208653036,-71.05240742797,42.3557397198625,-71.0589192513441,Outside_to_Downtown,Inbound,23,4,66,5,1,0,0,0,99
11,2502513035195A,42.3608320384578,-71.0536968259314,42.3557397198625,-71.0589192513441,Outside_to_Downtown,Inbound,21,4,59,5,1,0,0,0,90
12,2502513035195A,42.3615462020213,-71.0551487761713,42.3557397198625,-71.0589192513441,Outside_to_Downtown,Inbound,22,4,62,5,1,0,0,0,94
13,2502513035195A,42.3579406688664,-71.0627095332243,42.3557397198625,-71.0589192513441,Outside_to_Downtown,Inbound,51,9,147,11,2,0,0,1,221
1A,2502513035195A,42.3610766265916,-71.0620480807913,42.3557397198625,-71.0589192513441,Outside_to_Downtown,Inbound,42,7,121,9,2,0,0,1,182
2A,2502513035195A,42.362536730748,-71.0586248901797,42.3557397198625,-71.0589192513441,Outside_to_Downtown,Inbound,57,10,164,12,2,0,0,1,246
4,2502513035195A,42.3550711167818,-71.0583963559651,42.3557397198625,-71.0589192513441,Outside_to_Downtown,Inbound,24,4,68,5,1,0,0,0,102
5,2502513035195A,42.3550648824658,-71.0575431419387,42.3557397198625,-71.0589192513441,Outside_to_Downtown,Inbound,24,4,70,5,1,0,0,0,104
6,2502513035195A,42.3545860747511,-71.056348727291,42.3557397198625,-71.0589192513441,Outside_to_Downtown,Inbound,24,4,68,5,1,0,0,0,102
7,2502513035195A,42.3552337670812,-71.0540068230152,42.3557397198625,-71.0589192513441,Outside_to_Downtown,Inbound,13,2,36,3,0,0,0,0,54
9,2502513035195A,42.3577921799744,-71.0518956224311,42.3557397198625,-71.0589192513441,Outside_to_Downtown,Inbound,22,4,65,5,1,0,0,0,97
10,2502513035195B,42.3595208653036,-71.05240742797,42.3555288445115,-71.056570919321,Outside_to_Downtown,Inbound,23,4,66,5,1,0,0,0,99
11,2502513035195B,42.3608320384578,-71.0536968259314,42.3555288445115,-71.056570919321,Outside_to_Downtown,Inbound,21,4,59,5,1,0,0,0,90
12,2502513035195B,42.3615462020213,-71.0551487761713,42.3555288445115,-71.056570919321,Outside_to_Downtown,Inbound,22,4,62,5,1,0,0,0,94
13,2502513035195B,42.3579406688664,-71.0627095332243,42.3555288445115,-71.056570919321,Outside_to_Downtown,Inbound,51,9,147,11,2,0,0,1,221
1A,2502513035195B,42.3610766265916,-71.0620480807913,42.3555288445115,-71.056570919321,Outside_to_Downtown,Inbound,42,7,121,9,2,0,0,1,182
2A,2502513035195B,42.362536730748,-71.0586248901797,42.3555288445115,-71.056570919321,Outside_to_Downtown,Inbound,57,10,164,12,2,0,0,1,246
4,2502513035195B,42.3550711167818,-71.0583963559651,42.3555288445115,-71.056570919321,Outside_to_Downtown,Inbound,24,4,68,5,1,0,0,0,102
5,2502513035195B,42.3550648824658,-71.0575431419387,42.3555288445115,-71.056570919321,Outside_to_Downtown,Inbound,24,4,70,5,1,0,0,0,104
6,2502513035195B,42.3545860747511,-71.056348727291,42.3555288445115,-71.056570919321,Outside_to_Downtown,Inbound,24,4,68,5,1,0,0,0,102
7,2502513035195B,42.3552337670812,-71.0540068230152,42.3555288445115,-71.056570919321,Outside_to_Downtown,Inbound,13,2,36,3,0,0,0,0,54
9,2502513035195B,42.3577921799744,-71.0518956224311,42.3555288445115,-71.056570919321,Outside_to_Downtown,Inbound,22,4,65,5,1,0,0,0,97
10,2502513035195C,42.3595208653036,-71.05240742797,42.3563819774574,-71.0594890328151,Outside_to_Downtown,Inbound,23,4,66,5,1,0,0,0,99
11,2502513035195C,42.3608320384578,-71.0536968259314,42.3563819774574,-71.0594890328151,Outside_to_Downtown,Inbound,21,4,59,5,1,0,0,0,90
12,2502513035195C,42.3615462020213,-71.0551487761713,42.3563819774574,-71.0594890328151,Outside_to_Downtown,Inbound,22,4,62,5,1,0,0,0,94
13,2502513035195C,42.3579406688664,-71.0627095332243,42.3563819774574,-71.0594890328151,Outside_to_Downtown,Inbound,51,9,147,11,2,0,0,1,221
1A,2502513035195C,42.3610766265916,-71.0620480807913,42.3563819774574,-71.0594890328151,Outside_to_Downtown,Inbound,42,7,121,9,2,0,0,1,182
2A,2502513035195C,42.362536730748,-71.0586248901797,42.3563819774574,-71.0594890328151,Outside_to_Downtown,Inbound,57,10,164,12,2,0,0,1,246
4,2502513035195C,42.3550711167818,-71.0583963559651,42.3563819774574,-71.0594890328151,Outside_to_Downtown,Inbound,24,4,68,5,1,0,0,0,102
5,2502513035195C,42.3550648824658,-71.0575431419387,42.3563819774574,-71.0594890328151,Outside_to_Downtown,Inbound,24,4,70,5,1,0,0,0,104
6,2502513035195C,42.3545860747511,-71.056348727291,42.3563819774574,-71.0594890328151,Outside_to_Downtown,Inbound,24,4,68,5,1,0,0,0,102
7,2502513035195C,42.3552337670812,-71.0540068230152,42.3563819774574,-71.0594890328151,Outside_to_Downtown,Inbound,13,2,36,3,0,0,0,0,54
9,2502513035195C,42.3577921799744,-71.0518956224311,42.3563819774574,-71.0594890328151,Outside_to_Downtown,Inbound,22,4,65,5,1,0,0,0,97
10,2502513035195D,42.3595208653036,-71.05240742797,42.3554726646196,-71.0573512297149,Outside_to_Downtown,Inbound,23,4,66,5,1,0,0,0,99
11,2502513035195D,42.3608320384578,-71.0536968259314,42.3554726646196,-71.0573512297149,Outside_to_Downtown,Inbound,21,4,59,5,1,0,0,0,90
12,2502513035195D,42.3615462020213,-71.0551487761713,42.3554726646196,-71.0573512297149,Outside_to_Downtown,Inbound,22,4,62,5,1,0,0,0,94
13,2502513035195D,42.3579406688664,-71.0627095332243,42.3554726646196,-71.0573512297149,Outside_to_Downtown,Inbound,51,9,147,11,2,0,0,1,221
1A,2502513035195D,42.3610766265916,-71.0620480807913,42.3554726646196,-71.0573512297149,Outside_to_Downtown,Inbound,42,7,121,9,2,0,0,1,182
2A,2502513035195D,42.362536730748,-71.0586248901797,42.3554726646196,-71.0573512297149,Outside_to_Downtown,Inbound,57,10,164,12,2,0,0,1,246
4,2502513035195D,42.3550711167818,-71.0583963559651,42.3554726646196,-71.0573512297149,Outside_to_Downtown,Inbound,24,4,68,5,1,0,0,0,102
5,2502513035195D,42.3550648824658,-71.0575431419387,42.3554726646196,-71.0573512297149,Outside_to_Downtown,Inbound,24,4,70,5,1,0,0,0,104
6,2502513035195D,42.3545860747511,-71.056348727291,42.3554726646196,-71.0573512297149,Outside_to_Downtown,Inbound,24,4,68,5,1,0,0,0,102
7,2502513035195D,42.3552337670812,-71.0540068230152,42.3554726646196,-71.0573512297149,Outside_to_Downtown,Inbound,13,2,36,3,0,0,0,0,54
9,2502513035195D,42.3577921799744,-71.0518956224311,42.3554726646196,-71.0573512297149,Outside_to_Downtown,Inbound,22,4,65,5,1,0,0,0,97
10,2502513035195E,42.3595208653036,-71.05240742797,42.3554898224295,-71.0580216281854,Outside_to_Downtown,Inbound,23,4,66,5,1,0,0,0,99
11,2502513035195E,42.3608320384578,-71.0536968259314,42.3554898224295,-71.0580216281854,Outside_to_Downtown,Inbound,21,4,59,5,1,0,0,0,90
